id	filename	md5	size	state
3565450b-3685-4e7f-85c9-121084af60c5	3565450b-3685-4e7f-85c9-121084af60c5/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_H05_585084.grch38.seg.v2.txt	be1592031692a1aa91fbfaa2243cbbb8	52679	validated
358821f2-78f9-4331-9437-d3146613551d	358821f2-78f9-4331-9437-d3146613551d/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_H04_1244692.grch38.seg.v2.txt	8a8fc600a513fc424d89858f63ac05a8	24052	validated
35d2df3a-eaf6-4f5a-8cba-17c2b5d4de5f	35d2df3a-eaf6-4f5a-8cba-17c2b5d4de5f/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_F11_1039650.grch38.seg.v2.txt	8f13dfb1a450e390718ef52ea93bbe8e	34613	validated
35f26b3c-e5af-45f9-8932-9869e5382d1b	35f26b3c-e5af-45f9-8932-9869e5382d1b/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_C04_1244626.grch38.seg.v2.txt	4f173eb19b68f2d38a39f70b28908738	31758	validated
362a7c12-8026-4440-87aa-a0947c7de58b	362a7c12-8026-4440-87aa-a0947c7de58b/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_F12_787182.grch38.seg.v2.txt	95cc36d723b65e7961e96da423ea8be0	58520	validated
3665a693-bfc1-433b-b704-6dec99b8fc67	3665a693-bfc1-433b-b704-6dec99b8fc67/TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_H05_1377086.grch38.seg.v2.txt	9356b19d975d04f06a7ecfd068c0de25	30510	validated
3699b238-0da2-4763-9c82-564ccb45920f	3699b238-0da2-4763-9c82-564ccb45920f/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_D02_1322418.grch38.seg.v2.txt	ccf7884293c228bde3c92c29e8d2af62	17640	validated
3732eb51-fb30-4122-bff3-6cc99c9082b0	3732eb51-fb30-4122-bff3-6cc99c9082b0/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_C05_831106.grch38.seg.v2.txt	b3a447d161f1cc12c06e3be34e4047a5	28783	validated
37883bba-8fd8-4d84-b7aa-773f99aab6ce	37883bba-8fd8-4d84-b7aa-773f99aab6ce/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_H05_831130.grch38.seg.v2.txt	0e34c5f353d44b44554157bfb21bef02	22949	validated
37f46095-f075-446c-975a-bb4aaea25b0a	37f46095-f075-446c-975a-bb4aaea25b0a/RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_A03_1245232.grch38.seg.v2.txt	fa43f800c0f3fa4ffa53aae220cbdf92	23368	validated
383191c6-ea6e-44af-9aaa-ecbc9057638f	383191c6-ea6e-44af-9aaa-ecbc9057638f/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_C05_902926.grch38.seg.v2.txt	cf2d2f9e53635551bf70aeb065a1c50d	20912	validated
3865e2f1-4e80-4128-abbf-0d5a86354340	3865e2f1-4e80-4128-abbf-0d5a86354340/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_E01_808414.grch38.seg.v2.txt	0f1527d2c6d1035b0e70968d76c44411	24164	validated
38667a43-abb5-4622-8dcc-85c6663728c6	38667a43-abb5-4622-8dcc-85c6663728c6/TAROK_p_TCGA_264_N_GenomeWideSNP_6_E07_1306506.grch38.seg.v2.txt	dbb9d2116202225d47444ed92b9d92e8	29721	validated
38944862-e838-448f-b29a-d6c0ecd59ed4	38944862-e838-448f-b29a-d6c0ecd59ed4/TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_A01_1301278.grch38.seg.v2.txt	6ad7cea15406ca762da570475609270a	41478	validated
3920c8cb-3158-4979-9b18-dc9791accb3c	3920c8cb-3158-4979-9b18-dc9791accb3c/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_H06_585168.grch38.seg.v2.txt	59ec9b4922b761122a5a7fb056e45e68	56912	validated
39462bc5-062f-44da-8bc3-ca9ae0cbd360	39462bc5-062f-44da-8bc3-ca9ae0cbd360/RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_B12_1245114.grch38.seg.v2.txt	fdd346324969ffa0b81b8ca70c72fcf3	12145	validated
394dd08d-8218-4fc6-801e-fac59759e4a2	394dd08d-8218-4fc6-801e-fac59759e4a2/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_D03_680270.grch38.seg.v2.txt	624c1ae1f0f64995620f494e70b05f8e	109630	validated
39c38ec6-006d-4e3d-827a-1df8cfc57bef	39c38ec6-006d-4e3d-827a-1df8cfc57bef/TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_C07_809038.grch38.seg.v2.txt	c8d9d3cfb5f6438f2ac0de0a8c93daef	21477	validated
39e1e778-8323-4549-94ab-7db4ef8e68cf	39e1e778-8323-4549-94ab-7db4ef8e68cf/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_D05_787084.grch38.seg.v2.txt	23bc3ab67c9534b2992b85790543131f	28747	validated
3a14422e-a743-45d4-9c26-666388d95171	3a14422e-a743-45d4-9c26-666388d95171/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_B05_1486512.grch38.seg.v2.txt	89006f23f0710b7c880a1fcd4c9dc5de	30969	validated
3a3a001d-7d67-4bcc-b43b-bb7a7ee2deb2	3a3a001d-7d67-4bcc-b43b-bb7a7ee2deb2/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_B07_1322496.grch38.seg.v2.txt	8fc13dcd3254abb0e8220f82a9487cfd	29530	validated
3a4b4a1e-6c0f-4160-be78-436b6f3b8548	3a4b4a1e-6c0f-4160-be78-436b6f3b8548/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_A08_1039666.grch38.seg.v2.txt	240a2e92a1cc2ae6705acd0e5495a2b6	27173	validated
3b0c629a-f8a7-448f-a41a-655fe494d7bb	3b0c629a-f8a7-448f-a41a-655fe494d7bb/TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_C03_809014.grch38.seg.v2.txt	e36de27569bd84d1cb9391ea35f03cb8	25370	validated
3b157739-c888-41c7-a0b5-80b396407e1a	3b157739-c888-41c7-a0b5-80b396407e1a/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_F08_831206.grch38.seg.v2.txt	35758eb4c35fd38934f387574c9813b0	21762	validated
3b170f1f-89d8-4104-b371-ca7664354116	3b170f1f-89d8-4104-b371-ca7664354116/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_A10_1486520.grch38.seg.v2.txt	a2de4f0a043d4f6542d654fc2132be68	33244	validated
3b1c5538-9a3c-4b0b-9dc8-8e2efb6035a0	3b1c5538-9a3c-4b0b-9dc8-8e2efb6035a0/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_A04_585196.grch38.seg.v2.txt	fd35dc5946571181f6a7ec644183947e	66836	validated
3b3f2a81-8628-43a7-8268-6d7376f0f383	3b3f2a81-8628-43a7-8268-6d7376f0f383/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_G05_1039716.grch38.seg.v2.txt	79e7284377e9b7463146149d0a342232	47720	validated
3b5296ba-0b6e-47a2-b9db-baf5f7f3bac7	3b5296ba-0b6e-47a2-b9db-baf5f7f3bac7/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_G06_787194.grch38.seg.v2.txt	f4c1dea6829b981a7f7c9a17df0abeda	56514	validated
3b6f9c9a-2d05-4b2f-8389-d9dd5c2a516e	3b6f9c9a-2d05-4b2f-8389-d9dd5c2a516e/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_D01_771532.grch38.seg.v2.txt	d60b89964a7145117d3755a6461c661f	21111	validated
3b9bf552-1c1b-4f97-98fe-f29c532beb5b	3b9bf552-1c1b-4f97-98fe-f29c532beb5b/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_C06_914298.grch38.seg.v2.txt	4c6d353de7bea274b35bce981931f729	29910	validated
3ba203e4-cb48-48ed-9da1-20598d159993	3ba203e4-cb48-48ed-9da1-20598d159993/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D08_902796.grch38.seg.v2.txt	f49ecd21ab6126f9c17e9fd846b8acbe	93458	validated
3bf60ee4-bf11-4df2-8fa2-7207d9838860	3bf60ee4-bf11-4df2-8fa2-7207d9838860/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_B01_787210.grch38.seg.v2.txt	121e645835637a8a615010094e4a4188	17239	validated
3c08cd85-97e6-4ef2-b454-904bb788fcd8	3c08cd85-97e6-4ef2-b454-904bb788fcd8/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_D03_1244662.grch38.seg.v2.txt	32af4f50830ec0f72198d5a76a773c59	28508	validated
3c525759-2df9-4fc4-b03c-f7bbd6fd82ab	3c525759-2df9-4fc4-b03c-f7bbd6fd82ab/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_E10_808496.grch38.seg.v2.txt	6a9b14f34119e0e23743cdaa6c806c4a	39486	validated
3c577db5-09c9-47d1-b446-04df8edc350b	3c577db5-09c9-47d1-b446-04df8edc350b/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_C05_1322380.grch38.seg.v2.txt	8e35463bde69204ec3f205a0092d1e09	30135	validated
3c6c9272-18e3-43a9-b595-26306e3aec06	3c6c9272-18e3-43a9-b595-26306e3aec06/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A03_914176.grch38.seg.v2.txt	75ca98c8fba3e4b6faeea97ecb6f0d7b	37114	validated
3c990425-8dec-4104-bc5c-3dbf514e799a	3c990425-8dec-4104-bc5c-3dbf514e799a/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_B09_914266.grch38.seg.v2.txt	0335eb9d45d64ea8ba8b94c173ba8bcc	32062	validated
3da49a0f-0e69-41b9-8482-ce0de9c91d9b	3da49a0f-0e69-41b9-8482-ce0de9c91d9b/CYANS_p_TCGAb_422_423_424_NSP_GenomeWideSNP_6_D01_1513898.grch38.seg.v2.txt	f5f808a3e0faf38dabd58d3efb779db3	34228	validated
3dae89c2-ef58-463c-8094-77278fe06a64	3dae89c2-ef58-463c-8094-77278fe06a64/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_D08_787190.grch38.seg.v2.txt	8f2b149d8f3c4a2c7d38c216be823c4b	39923	validated
3de959c9-0165-42b7-9dc6-04084bb2ac05	3de959c9-0165-42b7-9dc6-04084bb2ac05/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_C12_680294.grch38.seg.v2.txt	e98e4632938c687b2b22a514142cc2f0	46042	validated
3e4623d7-5935-4e61-94b5-3cae9330af3a	3e4623d7-5935-4e61-94b5-3cae9330af3a/COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_B04_1051382.grch38.seg.v2.txt	7283f77d169d1bc7cc00305417d5fd84	34786	validated
3e51093c-321d-4984-961d-ec7954e82ea5	3e51093c-321d-4984-961d-ec7954e82ea5/TAROK_p_TCGA_264_N_GenomeWideSNP_6_C04_1306616.grch38.seg.v2.txt	88fe85685aa9417c3e334739dd73809d	23274	validated
3e75451b-e95b-43b3-a4c9-5452d41cb33a	3e75451b-e95b-43b3-a4c9-5452d41cb33a/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_A06_680272.grch38.seg.v2.txt	d66edd0887b371902f77db96e20c0e35	24868	validated
3efd2cf1-dca3-49de-b468-7323f86bfd25	3efd2cf1-dca3-49de-b468-7323f86bfd25/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_E03_1244680.grch38.seg.v2.txt	fc86cd0948fc68185241f9a09146f0de	18748	validated
3f04684e-9f87-4ced-912e-69594b9429d5	3f04684e-9f87-4ced-912e-69594b9429d5/EGGAR_p_TCGAb33and37_SNP_N_GenomeWideSNP_6_C07_585124.grch38.seg.v2.txt	57999585c2c552d446a1069f84cf2eeb	42064	validated
3f08d233-d364-4286-858d-09b3e0c8638d	3f08d233-d364-4286-858d-09b3e0c8638d/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_A12_1300942.grch38.seg.v2.txt	5a0de29e155dfdc32f7bb774bc8bf5ad	34963	validated
3f3f0072-0ee5-4284-965f-cd8e9906a640	3f3f0072-0ee5-4284-965f-cd8e9906a640/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_H06_1244688.grch38.seg.v2.txt	0b24b1c1d1ef233e2269dac81010cbfb	22269	validated
3f7b2bf4-3439-49aa-9d0f-fbdef52f4dc0	3f7b2bf4-3439-49aa-9d0f-fbdef52f4dc0/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_C10_1300952.grch38.seg.v2.txt	bddb29bd3766559b1dd9a51d6e974bac	21826	validated
3fe43921-5894-42bc-9d7e-396703466bbc	3fe43921-5894-42bc-9d7e-396703466bbc/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_G11_808434.grch38.seg.v2.txt	b478f01740f572e678b1cdea45637e2d	23200	validated
4032c824-86d9-4d1f-943e-e393bb271e4e	4032c824-86d9-4d1f-943e-e393bb271e4e/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_C09_808406.grch38.seg.v2.txt	801ca76e7e6c3b51dc0fe7041dba7684	32292	validated
40456f92-e03d-4f1e-a9fa-d26788b45af1	40456f92-e03d-4f1e-a9fa-d26788b45af1/CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_H08_1376716.grch38.seg.v2.txt	9ab949770fb763ee557a853c0975902d	63796	validated
4052aa97-37c9-4296-b1b5-38db00b1d5e3	4052aa97-37c9-4296-b1b5-38db00b1d5e3/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_D11_808360.grch38.seg.v2.txt	e940f8fb9991b241a0b41c54bfc57aea	23459	validated
4084b158-479f-4d4f-82b2-263dec9e6b42	4084b158-479f-4d4f-82b2-263dec9e6b42/CYANS_p_TCGAb_422_423_424_NSP_GenomeWideSNP_6_D04_1513774.grch38.seg.v2.txt	e5a61ac54f4fc704b210bf4bcf01d404	34851	validated
40f230b2-8642-4bfb-958a-2aa74bc95768	40f230b2-8642-4bfb-958a-2aa74bc95768/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_E01_1148636.grch38.seg.v2.txt	6579aabb48eed3ac08a712ce4333791e	23567	validated
4104099e-084b-4d52-987a-7ecd1a439602	4104099e-084b-4d52-987a-7ecd1a439602/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_C05_1039610.grch38.seg.v2.txt	6283442b34637ae5e8756d3af11a31ed	21799	validated
41606cb6-7d5b-4ac1-80c2-538eff13cc65	41606cb6-7d5b-4ac1-80c2-538eff13cc65/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_D10_1244640.grch38.seg.v2.txt	3ca0e9989886040d9ae75a09ab5bf247	50707	validated
41fd1410-b687-4a76-888d-1046e0dc8da0	41fd1410-b687-4a76-888d-1046e0dc8da0/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C04_771582.grch38.seg.v2.txt	bcc40f21c0cfd9be04c408a900de95d6	53593	validated
42225e0f-f575-4511-8c8d-7121545112ba	42225e0f-f575-4511-8c8d-7121545112ba/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_F06_1148642.grch38.seg.v2.txt	538b33fb26294e33a96c7004e9d21448	20226	validated
4226bd17-eaa0-47d7-99b0-bfa105c6ea87	4226bd17-eaa0-47d7-99b0-bfa105c6ea87/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_C11_902846.grch38.seg.v2.txt	2c4abf4422ef3afe0c27cc4e516f2290	30018	validated
423f9092-2e4e-4171-ba97-8288e7d97e0a	423f9092-2e4e-4171-ba97-8288e7d97e0a/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_E11_831126.grch38.seg.v2.txt	30156e80137946d93e831d520e5889e2	36441	validated
42751b9b-00a4-44ba-95db-f01f8af17fb0	42751b9b-00a4-44ba-95db-f01f8af17fb0/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_F12_902866.grch38.seg.v2.txt	7bf9a82b0f959e2f0caaa189030ee6fc	27734	validated
427f3b8d-762e-43e5-8a18-0e676c8a791b	427f3b8d-762e-43e5-8a18-0e676c8a791b/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G12_1244682.grch38.seg.v2.txt	472d4d962fb4f1a59836f163570efe98	16753	validated
428539e1-552f-4d0c-9490-fa86efe2d8c3	428539e1-552f-4d0c-9490-fa86efe2d8c3/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_F04_771506.grch38.seg.v2.txt	343677cc2cb576dd174fa008daca8895	46567	validated
42bd3f4a-4c38-402f-a131-6a56aeea0d3f	42bd3f4a-4c38-402f-a131-6a56aeea0d3f/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B06_1300944.grch38.seg.v2.txt	9f96312f6e9426f2ef7c516d03cf6745	31669	validated
42bd6ca5-6e2d-44b8-99cb-d66e64dadcc2	42bd6ca5-6e2d-44b8-99cb-d66e64dadcc2/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_E05_787080.grch38.seg.v2.txt	7e862da61fb562ed367d8604fb1d9850	25520	validated
430411b5-0254-41ea-9d77-98dd5dda24b2	430411b5-0254-41ea-9d77-98dd5dda24b2/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_B02_831218.grch38.seg.v2.txt	c211ca9a0862a41f3f0e39fc56ead074	22920	validated
432fea1d-d62b-4bdd-94f8-827d2bda3a32	432fea1d-d62b-4bdd-94f8-827d2bda3a32/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_B08_787072.grch38.seg.v2.txt	0430e41c2e0ee22784e63bcb9a22b08e	28380	validated
433f29b6-ab98-4031-b395-f2b934ebc546	433f29b6-ab98-4031-b395-f2b934ebc546/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_G12_831122.grch38.seg.v2.txt	dde20417097a68794e40ff2b9f949522	36569	validated
437064bf-b688-4dce-abe8-0026f9353a57	437064bf-b688-4dce-abe8-0026f9353a57/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_F07_1148616.grch38.seg.v2.txt	52245b55482ee4e2d77d59ba95975247	20059	validated
4381a508-158b-4804-a180-7c222e44069f	4381a508-158b-4804-a180-7c222e44069f/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_C11_831136.grch38.seg.v2.txt	186a335638fbf7b51b5ed18cfebd3944	56642	validated
43beea0e-268a-4278-9235-95af810778d0	43beea0e-268a-4278-9235-95af810778d0/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_F06_1244582.grch38.seg.v2.txt	8ae7c6fc6a02eb97431b18c5eb411d7c	28783	validated
43d9d4ce-b83a-4db7-ad20-f0fe52825d7a	43d9d4ce-b83a-4db7-ad20-f0fe52825d7a/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_D08_914354.grch38.seg.v2.txt	28cb3f1b599cd9b49b7f27a0febb9237	32423	validated
43db03f3-ed87-4c61-ad85-4e5556cd2316	43db03f3-ed87-4c61-ad85-4e5556cd2316/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_D11_1322484.grch38.seg.v2.txt	a246bd2a5588e68bc37d2a14f67ef61c	34067	validated
4406efa0-5a9e-4354-a4fe-ce4cd4d7cf61	4406efa0-5a9e-4354-a4fe-ce4cd4d7cf61/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_F10_914310.grch38.seg.v2.txt	fba24362bee87453e3fc7cfdba82056d	30252	validated
441ef90e-4831-4be6-a00a-cc253168e7eb	441ef90e-4831-4be6-a00a-cc253168e7eb/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_D11_1148634.grch38.seg.v2.txt	4e311b05b7777d8feb13854ea6acae5e	27617	validated
441f81fe-3e69-4a07-ae1b-141d2906ee3d	441f81fe-3e69-4a07-ae1b-141d2906ee3d/COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H07_1051496.grch38.seg.v2.txt	3146a37b00dfec7a28317a2d63341350	21133	validated
44bc92bb-adb7-4084-84a2-31b58f16e5b1	44bc92bb-adb7-4084-84a2-31b58f16e5b1/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_H05_1244550.grch38.seg.v2.txt	8d0c089ad28b696c733f0b0135d89293	23083	validated
455d00c8-bdfe-4cf1-8d3f-eaeef13f719c	455d00c8-bdfe-4cf1-8d3f-eaeef13f719c/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_F05_680386.grch38.seg.v2.txt	be4da525f864fa765902eafae77966a8	62931	validated
45837528-6f11-4cef-91dc-2c2dabcc2b7b	45837528-6f11-4cef-91dc-2c2dabcc2b7b/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_A07_808348.grch38.seg.v2.txt	0aac48f398a564a41cd0ed83384f98ef	33783	validated
4583c739-0d33-4f25-943e-08d7981330d8	4583c739-0d33-4f25-943e-08d7981330d8/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_D10_1322336.grch38.seg.v2.txt	d5f3d010ce3c790c77eb0644ac81241a	31351	validated
45de1ce5-7de4-4afe-888b-50e7f2ddcb14	45de1ce5-7de4-4afe-888b-50e7f2ddcb14/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_H07_1244636.grch38.seg.v2.txt	63d2640266de9c8e43b011d95ac90df9	19670	validated
45fbfa99-3d10-4c4b-a471-3fbae3d6f1ab	45fbfa99-3d10-4c4b-a471-3fbae3d6f1ab/LIGER_p_TCGA_166_180_SNP_N_GenomeWideSNP_6_E03_896456.grch38.seg.v2.txt	fce89d32fd56b65863364de7178bf925	27262	validated
463393ce-0568-42cb-aad2-f7ad52742b3d	463393ce-0568-42cb-aad2-f7ad52742b3d/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_A06_831138.grch38.seg.v2.txt	5e5fcefab13eb40d3d9a6bb1f85c1025	35916	validated
463bafae-d466-43b3-a230-3b3009e9d742	463bafae-d466-43b3-a230-3b3009e9d742/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_B12_914192.grch38.seg.v2.txt	cff38ccce8bf28b2a42a29fc19083821	25240	validated
4647ef03-d244-4b45-8bc2-59f657cd1a8a	4647ef03-d244-4b45-8bc2-59f657cd1a8a/TAROK_p_TCGA_264_N_GenomeWideSNP_6_D04_1306494.grch38.seg.v2.txt	28c655985bfeb9665da83c97c655dfdd	75002	validated
46c35f8d-4b2a-4ea4-80c7-f9744e9c0253	46c35f8d-4b2a-4ea4-80c7-f9744e9c0253/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D12_902798.grch38.seg.v2.txt	86120dfe9aa51237b2c8497b86893218	38102	validated
479f5c8c-7452-4333-b165-8f74eef42eab	479f5c8c-7452-4333-b165-8f74eef42eab/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_H02_1039636.grch38.seg.v2.txt	c73598e5e25db0f245f76aa5cef6ad31	34300	validated
47a5b70f-84b5-4774-94c9-8e2ba64d3d4a	47a5b70f-84b5-4774-94c9-8e2ba64d3d4a/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_F10_808526.grch38.seg.v2.txt	f87a658e9cf8025d352d7e11c78ab51c	37492	validated
480d43d3-568a-4ad1-bf66-be6a8586e139	480d43d3-568a-4ad1-bf66-be6a8586e139/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_C06_1322414.grch38.seg.v2.txt	77002b4b332e06914ae2c4a8dd5a79c0	27603	validated
4866c16f-e592-4865-aa53-67ac522c2306	4866c16f-e592-4865-aa53-67ac522c2306/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_B11_1148090.grch38.seg.v2.txt	779b90bd7c5d492d009a703a8b3d83c0	44256	validated
48702bd9-aaab-4d15-bda5-75f277ceddab	48702bd9-aaab-4d15-bda5-75f277ceddab/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_F02_1244614.grch38.seg.v2.txt	81e7f40488e46135f879977b4bd924ed	29996	validated
488fff87-8c69-43d7-b61a-8491b5575169	488fff87-8c69-43d7-b61a-8491b5575169/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_C07_771646.grch38.seg.v2.txt	2325d500aaa3fd5a1dd68304dec53e18	30159	validated
48ba8d13-864b-4806-a7da-a74e71e2e0f3	48ba8d13-864b-4806-a7da-a74e71e2e0f3/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_G01_1148610.grch38.seg.v2.txt	7a4607050a049cdb7cff8d0c85e652b5	45170	validated
48ffda30-04f5-46b5-b158-08ec1670633b	48ffda30-04f5-46b5-b158-08ec1670633b/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A01_914184.grch38.seg.v2.txt	ab33813bc3e267bae5cee4e60d20982c	44973	validated
49859534-5118-4b31-88f8-969627c27a66	49859534-5118-4b31-88f8-969627c27a66/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_A07_1039692.grch38.seg.v2.txt	85b6dfc07788e11e152f2dd965ee38bd	37845	validated
4a01de91-f38c-477b-9950-b7b82b12643f	4a01de91-f38c-477b-9950-b7b82b12643f/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_H06_787250.grch38.seg.v2.txt	55f84747d18067c33ea8845f794baf2f	35013	validated
4a13a7e4-5cd2-4cf4-a3ae-060a12e6e0a4	4a13a7e4-5cd2-4cf4-a3ae-060a12e6e0a4/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_B03_902848.grch38.seg.v2.txt	edcf45f3d36ca03a7a444d4882debca7	48271	validated
4abd9c32-ad98-4151-aee4-428229eef041	4abd9c32-ad98-4151-aee4-428229eef041/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_F06_787142.grch38.seg.v2.txt	ad82ee895f2bf9d1a7f2c6c1de99542d	25918	validated
4b257373-2544-413f-a3cd-d60321ed8118	4b257373-2544-413f-a3cd-d60321ed8118/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_F09_1244556.grch38.seg.v2.txt	686edf1b58d7eae353a8733fd41ffab2	60961	validated
4b518641-25a4-4774-9ee6-847a1ba80203	4b518641-25a4-4774-9ee6-847a1ba80203/LEMUR_p_TCGA_116_163_164_183_N_GenomeWideSNP_6_B09_914492.grch38.seg.v2.txt	d1b6b274f58bcb21298007a9b932f4ee	34253	validated
4b82f5f1-7486-4a93-aa14-2dd05c07f348	4b82f5f1-7486-4a93-aa14-2dd05c07f348/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_C03_902762.grch38.seg.v2.txt	4705c496482e5462c3131283c4cf25b7	22054	validated
4bfc08d4-c93d-4b46-bed6-c023dd9e3555	4bfc08d4-c93d-4b46-bed6-c023dd9e3555/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A10_914230.grch38.seg.v2.txt	23510c81abf766efdbdfdc259c1c4fbe	58282	validated
4c19dac1-08ff-495d-ba24-81779b905b57	4c19dac1-08ff-495d-ba24-81779b905b57/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_E06_902912.grch38.seg.v2.txt	f29cb380ed9ff92374078bca4028550b	57437	validated
